6,6>_<1549390182,-75.86921,36.86098,1549397718,-75.85916,36.85588,1549397820,37.369864033485584
6,6>_<1549390182,-75.85916,36.85588,1549397820,-75.85138,36.85196,1549397898,37.75503598336638
6,6>_<1549390182,-75.85138,36.85196,1549397898,-75.84491,36.84865,1549397963,37.843805840144476
6,6>_<1549390182,-75.84491,36.84865,1549397963,-75.83661,36.84443,1549398048,37.059657950490475
6,6>_<1549390182,-75.83661,36.84443,1549398048,-75.82948,36.84075,1549398120,37.74952011762635
6,6>_<1549390182,-75.82948,36.84075,1549398120,-75.82008,36.8359,1549398216,37.32378869149683
6,6>_<1549390182,-75.82008,36.8359,1549398216,-75.81239,36.83192,1549398294,37.6160878789564
6,6>_<1549390182,-75.81239,36.83192,1549398294,-75.79766,36.82444,1549398444,37.26268879010593
6,6>_<1549390182,-75.79766,36.82444,1549398444,-75.78718,36.81903,1549398552,36.99971416245896
6,6>_<1549390182,-75.78718,36.81903,1549398552,-75.77366,36.81218,1549398690,37.156008329251705
6,6>_<1549390182,-75.77366,36.81218,1549398690,-75.76718,36.80893,1549398756,37.1306273573605
6,6>_<1549390182,-75.76718,36.80893,1549398756,-75.76029,36.80541,1549398828,36.38233673311664
6,6>_<1549390182,-75.76029,36.80541,1549398828,-75.75386,36.80208,1549398894,37.18871437747607
6,6>_<1549390182,-75.75386,36.80208,1549398894,-75.7476,36.79883,1549398959,36.79053428760556
6,6>_<1549390182,-75.7476,36.79883,1549398959,-75.74067,36.79528,1549399032,36.123898048267925
6,6>_<1549390182,-75.74067,36.79528,1549399032,-75.72217,36.78872,1549399212,36.03265525605562
6,6>_<1549390182,-75.72217,36.78872,1549399212,-75.70606,36.78626,1549399356,36.511741677894044
6,6>_<1549390182,-75.70606,36.78626,1549399356,-75.68386,36.7829,1549399554,36.58214688603184
6,6>_<1549390182,-75.68386,36.7829,1549399554,-75.67504,36.78161,1549399632,36.85294100828939
6,6>_<1549390182,-75.67504,36.78161,1549399632,-75.66686,36.78041,1549399703,37.5527932895055
6,6>_<1549390182,-75.66686,36.78041,1549399703,-75.65801,36.77914,1549399782,36.48935853850861
6,6>_<1549390182,-75.65801,36.77914,1549399782,-75.64916,36.77786,1549399860,36.966851731965875
6,6>_<1549390182,-75.64916,36.77786,1549399860,-75.62321,36.774,1549400094,36.16552156984364
6,6>_<1549390182,-75.62321,36.774,1549400094,-75.60495,36.77132,1549400256,36.74392226535608
6,6>_<1549390182,-75.60495,36.77132,1549400256,-75.59554,36.76991,1549400339,36.98457241881685
6,6>_<1549390182,-75.59554,36.76991,1549400339,-75.58811,36.76881,1549400406,36.16224036085841
6,6>_<1549390182,-75.58811,36.76881,1549400406,-75.44029,36.76696,1549401732,35.75188494663045
6,6>_<1549390182,-75.44029,36.76696,1549401732,-75.16239,36.76132,1549404185,36.34190542213849
6,6>_<1549390182,-75.16239,36.76132,1549404185,-75.15783,36.58782,1549468067,1.0874390275689962
6,6>_<1549390182,-75.15783,36.58782,1549468067,-75.16239,36.58923,1549468135,23.0968515059633
6,6>_<1549390182,-75.16239,36.58923,1549468135,-75.17671,36.59376,1549468356,22.383989430312013
6,6>_<1549390182,-75.17671,36.59376,1549468356,-75.19471,36.59959,1549468636,22.278228621713502
6,6>_<1549390182,-75.19471,36.59959,1549468636,-75.2136,36.60511,1549468926,22.27632831747986
6,6>_<1549390182,-75.2136,36.60511,1549468926,-75.23956,36.61292,1549469326,22.270950095575724
6,6>_<1549390182,-75.23956,36.61292,1549469326,-75.24479,36.61451,1549469406,22.461980979710933
6,6>_<1549390182,-75.24479,36.61451,1549469406,-75.28687,36.62763,1549470046,22.662206453478525
6,6>_<1549390182,-75.28687,36.62763,1549470046,-75.30657,36.63379,1549470346,22.639634241032624
6,6>_<1549390182,-75.30657,36.63379,1549470346,-75.37164,36.65928,1549471366,22.800774265832903
6,6>_<1549390182,-75.37164,36.65928,1549471366,-75.4073,36.67346,1549471926,22.82128203501704
6,6>_<1549390182,-75.4073,36.67346,1549471926,-75.42516,36.68048,1549472206,22.805364304636
6,6>_<1549390182,-75.42516,36.68048,1549472206,-75.43541,36.68458,1549472366,22.981903637719885
6,6>_<1549390182,-75.43541,36.68458,1549472366,-75.43787,36.68555,1549472405,22.56396528361159
6,6>_<1549390182,-75.43787,36.68555,1549472405,-75.44423,36.68805,1549472505,22.73689897797327
6,6>_<1549390182,-75.44423,36.68805,1549472505,-75.45194,36.69108,1549472625,22.96763753746443
